s02cl_id,hh_id,ind_id,s07sex,s09age,d12sumres,gps_lat,gps_lng,gps_alt,gps_acc,dup
32,H3200022,P3200149,2,26,3,-15.84630784,35.0751033,1076.4000244141,12,0
32,H3200022,P3200150,2,19,3,-15.84630784,35.0751033,1076.4000244141,12,0
32,H3200022,P3200151,2,21,3,-15.84630784,35.0751033,1076.4000244141,12,0
32,H3200023,P3200154,1,23,3,-15.84634296,35.07533435,1077.3000488281,12,0
32,H3200023,P3200152,2,41,3,-15.84634296,35.07533435,1077.3000488281,12,0
32,H3200023,P3200153,2,24,3,-15.84634296,35.07533435,1077.3000488281,12,0
32,H3200023,P3200158,2,61,3,-15.84634296,35.07533435,1077.3000488281,12,0
32,H3200024,P3200155,2,23,3,-15.8464577,35.07512358,1081.5,23,0
32,H3200026,P3200159,2,47,2,-15.84646612,35.07535505,1081.6999511719,44,0
32,H3200027,P3200161,2,31,3,-15.8438653,35.07477939,1091.8000488281,5,0
32,H3200027,P3200280,2,28,3,-15.8438653,35.07477939,1091.8000488281,5,0
32,H3200027,P3200281,2,28,3,-15.8438653,35.07477939,1091.8000488281,5,0
32,H3200028,P3200163,1,60,3,-15.84549386,35.07473462,1082.3000488281,11,0
32,H3200028,P3200164,1,30,3,-15.84549386,35.07473462,1082.3000488281,11,0
32,H3200036,P3200213,2,46,3,-15.84143745,35.07526522,1117.6999511719,3,0
32,H3200036,P3200214,2,19,3,-15.84143745,35.07526522,1117.6999511719,3,0
32,H3200037,P3200215,1,44,3,-15.84082877,35.07414367,1119.1999511719,5,0
32,H3200038,P3200216,2,29,3,-15.84539958,35.07251498,1090.9000244141,8,0
32,H3200038,P3200218,2,27,3,-15.84539958,35.07251498,1090.9000244141,8,0
32,H3200039,P3200220,2,24,3,-15.84536818,35.07245075,1087.1999511719,12,0
32,H3200040,P3200035,1,18,3,-15.84408092,35.07294259,1099.5,5,0
32,H3200042,P3200041,2,25,3,-15.84328585,35.07558916,1116.6999511719,65,0
32,H3200043,P3200189,2,18,3,-15.8451703,35.07444851,1098.5999755859,51,0
32,H3200044,P3200188,2,24,3,-15.84524914,35.07421655,1076.4000244141,14,0
32,H3200045,P3200181,1,23,3,-15.84514865,35.07391245,1078.6999511719,21,0
32,H3200045,P3200179,2,61,3,-15.84514865,35.07391245,1078.6999511719,21,0
32,H3200045,P3200180,1,19,3,-15.84514865,35.07391245,1078.6999511719,21,0
32,H3200047,P3200156,2,26,3,-15.84576034,35.07435943,1071.5,9,0
32,H3200048,P3200185,2,34,3,-15.84522303,35.07410235,1071.8000488281,18,0
32,H3200050,P3200279,2,25,3,-15.84584872,35.07547881,1067.8000488281,12,0
32,H3200050,P3200148,2,24,3,-15.84584872,35.07547881,1067.8000488281,12,0
32,H3200051,P3200070,1,32,2,-15.84203565,35.07429088,1112.8000488281,15,0
32,H3200051,P3200071,2,30,2,-15.84203565,35.07429088,1112.8000488281,15,0
32,H3200052,P3200075,2,18,5,-15.84276847,35.07428529,1110.5999755859,79,0
32,H3200052,P3200074,1,19,5,-15.84276847,35.07428529,1110.5999755859,79,0
32,H3200052,P3200072,2,70,5,-15.84276847,35.07428529,1110.5999755859,79,0
32,H3200052,P3200076,1,26,3,-15.84276847,35.07428529,1110.5999755859,79,0
32,H3200053,P3200080,2,19,3,-15.84263472,35.07483448,1108.4000244141,16,0
32,H3200053,P3200077,2,41,2,-15.84263472,35.07483448,1108.4000244141,16,0
32,H3200053,P3200078,2,18,3,-15.84263472,35.07483448,1108.4000244141,16,0
32,H3200053,P3200079,2,19,3,-15.84263472,35.07483448,1108.4000244141,16,0
32,H3200054,P3200292,1,22,5,-15.84274436,35.07542305,1108.4000244141,17,0
32,H3200054,P3200290,1,19,3,-15.84274436,35.07542305,1108.4000244141,17,0
32,H3200054,P3200291,1,19,5,-15.84274436,35.07542305,1108.4000244141,17,0
32,H3200054,P3200289,1,19,5,-15.84274436,35.07542305,1108.4000244141,17,0
32,H3200054,P3200294,1,20,5,-15.84274436,35.07542305,1108.4000244141,17,0
32,H3200054,P3200293,1,25,3,-15.84274436,35.07542305,1108.4000244141,17,0
32,H3200055,P3200243,1,20,3,-15.84276382,35.07542368,1088.5999755859,32,0
32,H3200055,P3200244,1,21,5,-15.84276382,35.07542368,1088.5999755859,32,0
32,H3200055,P3200246,2,90,5,-15.84276382,35.07542368,1088.5999755859,32,0
32,H3200055,P3200245,1,25,3,-15.84276382,35.07542368,1088.5999755859,32,0
32,H3200056,P3200248,1,26,3,-15.84263337,35.07562276,1077.6999511719,112,0
32,H3200056,P3200247,2,45,3,-15.84263337,35.07562276,1077.6999511719,112,0
32,H3200056,P3200249,2,26,5,-15.84263337,35.07562276,1077.6999511719,112,0
32,H3200064,P3200228,2,41,3,-15.83977639,35.07478014,1129.1999511719,13,0
32,H3200064,P3200229,2,18,3,-15.83977639,35.07478014,1129.1999511719,13,0
32,H3200064,P3200400,1,45,3,-15.83977639,35.07478014,1129.1999511719,13,0
32,H3200065,P3200230,2,20,3,-15.84013169,35.07481558,1130.6999511719,11,0
32,H3200066,P3200231,2,35,3,-15.84006646,35.07484623,1127.5999755859,14,0
32,H3200067,P3200129,2,19,3,-15.84010381,35.07518754,1143.5999755859,22,0
32,H3200067,P3200128,1,38,2,-15.84010381,35.07518754,1143.5999755859,22,0
32,H3200067,P3200135,2,27,2,-15.84010381,35.07518754,1143.5999755859,22,0
32,H3200067,P3200131,1,25,3,-15.84010381,35.07518754,1143.5999755859,22,0
32,H3200067,P3200127,2,19,3,-15.84010381,35.07518754,1143.5999755859,22,0
32,H3200067,P3200132,2,21,3,-15.84010381,35.07518754,1143.5999755859,22,0
32,H3200067,P3200130,2,24,3,-15.84010381,35.07518754,1143.5999755859,22,0
32,H3200068,P3200133,2,26,2,-15.84058179,35.07523103,1168,15,0
32,H3200068,P3200142,2,22,3,-15.84058179,35.07523103,1168,15,0
32,H3200069,P3200401,1,25,3,-15.84058482,35.07508505,1152.4000244141,43,0
32,H3200069,P3200134,2,29,2,-15.84058482,35.07508505,1152.4000244141,43,0
32,H3200070,P3200136,2,34,3,-15.84057401,35.07496676,1105.5999755859,5,0
32,H3200071,P3200137,2,23,3,-15.84066698,35.074921,1127.0999755859,14,0
32,H3200072,P3200145,1,23,3,-15.84037977,35.07470545,1120.5999755859,10,0
32,H3200072,P3200138,2,25,2,-15.84037977,35.07470545,1120.5999755859,10,0
32,H3200072,P3200139,2,30,3,-15.84037977,35.07470545,1120.5999755859,10,0
32,H3200073,P3200143,2,37,3,-15.84093758,35.07522465,1111.1999511719,58,0
32,H3200073,P3200144,1,18,3,-15.84093758,35.07522465,1111.1999511719,58,0
32,H3200074,P3200103,2,23,2,-15.8409685,35.07528122,1110.5999755859,11,0
32,H3200074,P3200102,1,41,3,-15.8409685,35.07528122,1110.5999755859,11,0
32,H3200074,P3200147,2,21,3,-15.8409685,35.07528122,1110.5999755859,11,0
32,H3200074,P3200146,2,38,3,-15.8409685,35.07528122,1110.5999755859,11,0
32,H3200075,P3200104,1,43,2,-15.84082092,35.07444161,1110.4000244141,46,0
32,H3200080,P3200191,1,38,3,-15.84169635,35.07536384,1083.3000488281,8,0
32,H3200080,P3200192,2,34,3,-15.84169635,35.07536384,1083.3000488281,8,0
32,H3200082,P3200194,1,34,3,-15.84122377,35.07541305,1115.3000488281,13,0
32,H3200082,P3200196,2,35,3,-15.84122377,35.07541305,1115.3000488281,13,0
32,H3200083,P3200064,2,22,5,-15.84142564,35.07445809,1112.8000488281,6,0
32,H3200083,P3200065,2,24,3,-15.84142564,35.07445809,1112.8000488281,6,0
32,H3200083,P3200198,2,39,2,-15.84142564,35.07445809,1112.8000488281,6,0
32,H3200084,P3200068,1,23,3,-15.84206089,35.07476588,1112.5999755859,4,0
32,H3200084,P3200069,2,35,3,-15.84206089,35.07476588,1112.5999755859,4,0
32,H3200084,P3200067,1,25,3,-15.84206089,35.07476588,1112.5999755859,4,0
32,H3200084,P3200066,2,18,3,-15.84206089,35.07476588,1112.5999755859,4,0
32,H3200085,P3200265,1,49,5,-15.8421827,35.0742306,1104.0999755859,50,0
32,H3200085,P3200254,2,18,3,-15.8421827,35.0742306,1104.0999755859,50,0
32,H3200085,P3200253,2,32,2,-15.8421827,35.0742306,1104.0999755859,50,0
32,H3200086,P3200256,2,25,2,-15.84228688,35.07383393,1085.1999511719,15,0
32,H3200086,P3200255,1,40,1,-15.84228688,35.07383393,1085.1999511719,15,0
32,H3200087,P3200257,2,82,4,-15.84188776,35.07342042,1116.8000488281,37,0
32,H3200090,P3200260,1,18,3,-15.84215581,35.07320089,1109,33,0
32,H3200090,P3200261,2,38,3,-15.84215581,35.07320089,1109,33,0
32,H3200090,P3200262,1,31,3,-15.84215581,35.07320089,1109,33,0
32,H3200090,P3200264,1,40,3,-15.84215581,35.07320089,1109,33,0
32,H3200091,P3200263,1,19,3,-15.84280795,35.07410689,1100.1999511719,10,0
32,H3200092,P3200266,2,36,5,-15.84123763,35.07297816,1109.9000244141,47,0
32,H3200092,P3200267,1,27,5,-15.84123763,35.07297816,1109.9000244141,47,0
32,H3200092,P3200268,1,73,3,-15.84123763,35.07297816,1109.9000244141,47,0
32,H3200093,P3200269,2,23,3,-15.84237034,35.07325335,1102,9,0
32,H3200094,P3200270,2,31,3,-15.84242191,35.07296414,1105.3000488281,9,0
32,H3200095,P3200086,1,61,5,-15.84272896,35.07328998,1111.3000488281,50,0
32,H3200095,P3200271,1,20,3,-15.84272896,35.07328998,1111.3000488281,50,0
32,H3200095,P3200272,2,40,5,-15.84272896,35.07328998,1111.3000488281,50,0
32,H3200096,P3200094,2,18,3,-15.84344309,35.0727961,1111.6999511719,4,0
32,H3200096,P3200273,2,19,3,-15.84344309,35.0727961,1111.6999511719,4,0
32,H3200096,P3200087,1,22,5,-15.84344309,35.0727961,1111.6999511719,4,0
32,H3200096,P3200085,2,43,3,-15.84344309,35.0727961,1111.6999511719,4,0
32,H3200097,P3200088,2,21,3,-15.84345326,35.07216742,1098.3000488281,21,0
32,H3200098,P3200089,2,34,3,-15.84346572,35.07222203,1094.4000244141,13,0
32,H3200099,P3200090,2,49,3,-15.84373863,35.07188611,1095.8000488281,45,0
32,H3200099,P3200091,1,52,3,-15.84373863,35.07188611,1095.8000488281,45,0
32,H3200106,P3200171,2,21,3,-15.84323862,35.07603909,1114,15,0
32,H3200106,P3200169,1,33,3,-15.84323862,35.07603909,1114,15,0
32,H3200106,P3200172,2,20,3,-15.84323862,35.07603909,1114,15,0
32,H3200106,P3200170,1,25,3,-15.84323862,35.07603909,1114,15,0
32,H3200107,P3200173,1,26,3,-15.84364858,35.07631078,1110.4000244141,14,0
32,H3200108,P3200176,2,40,1,-15.84393852,35.07602353,1104.3000488281,5,0
32,H3200108,P3200174,2,20,5,-15.84393852,35.07602353,1104.3000488281,5,0
32,H3200109,P3200178,2,23,3,-15.84406753,35.07614472,1102.3000488281,38,0
32,H3200111,P3200044,2,43,3,-15.8441242,35.07654853,1103.5,22,0
32,H3200111,P3200053,2,22,3,-15.8441242,35.07654853,1103.5,22,0
32,H3200111,P3200063,2,22,3,-15.8441242,35.07654853,1103.5,22,0
32,H3200112,P3200045,1,72,3,-15.84377981,35.07632884,1102,5,0
32,H3200112,P3200046,2,52,3,-15.84377981,35.07632884,1102,5,0
32,H3200112,P3200082,2,21,3,-15.84377981,35.07632884,1102,5,0
32,H3200113,P3200062,2,21,3,-15.84371156,35.07670292,1110.5999755859,12,0
32,H3200113,P3200048,2,32,5,-15.84371156,35.07670292,1110.5999755859,12,0
32,H3200114,P3200050,2,26,3,-15.84307283,35.07460042,985,42,0
32,H3200114,P3200052,2,36,3,-15.84307283,35.07460042,985,42,0
32,H3200114,P3200051,1,18,3,-15.84307283,35.07460042,985,42,0
32,H3200116,P3200057,2,26,3,-15.84364752,35.07524904,1102.8000488281,21,0
32,H3200116,P3200055,2,19,2,-15.84364752,35.07524904,1102.8000488281,21,0
32,H3200116,P3200250,2,29,3,-15.84364752,35.07524904,1102.8000488281,21,0
32,H3200116,P3200056,1,28,3,-15.84364752,35.07524904,1102.8000488281,21,0
32,H3200117,P3200058,1,40,3,-15.84330377,35.07506087,1116,21,0
32,H3200118,P3200059,2,26,3,-15.84356183,35.07512862,1103.5999755859,8,0
32,H3200118,P3200060,2,34,3,-15.84356183,35.07512862,1103.5999755859,8,0
32,H3200119,P3200061,2,45,3,-15.84361802,35.07543171,1114.5999755859,24,0
32,H3200120,P3200251,2,28,2,-15.8455787,35.07440226,1096.5999755859,11,0
32,H3200120,P3200282,2,32,2,-15.8455787,35.07440226,1096.5999755859,11,0
32,H3200120,P3200252,2,21,3,-15.8455787,35.07440226,1096.5999755859,11,0
32,H3200127,P3200106,2,26,3,-15.84480695,35.07721462,1113.8000488281,10,0
32,H3200127,P3200107,2,36,2,-15.84480695,35.07721462,1113.8000488281,10,0
32,H3200128,P3200108,2,25,3,-15.84529652,35.07621928,1058.1999511719,38,0
32,H3200130,P3200112,2,23,5,-15.84512414,35.07632268,1099.6999511719,64,0
32,H3200130,P3200111,2,41,3,-15.84512414,35.07632268,1099.6999511719,64,0
32,H3200130,P3200114,2,72,5,-15.84512414,35.07632268,1099.6999511719,64,0
32,H3200130,P3200113,1,39,3,-15.84512414,35.07632268,1099.6999511719,64,0
32,H3200131,P3200115,2,49,3,-15.84532148,35.07635357,1110.4000244141,22,0
32,H3200131,P3200116,2,20,3,-15.84532148,35.07635357,1110.4000244141,22,0
32,H3200131,P3200117,2,26,3,-15.84532148,35.07635357,1110.4000244141,22,0
32,H3200131,P3200118,2,18,3,-15.84532148,35.07635357,1110.4000244141,22,0
32,H3200131,P3200119,1,21,3,-15.84532148,35.07635357,1110.4000244141,22,0
32,H3200131,P3200120,1,28,3,-15.84532148,35.07635357,1110.4000244141,22,0
32,H3200132,P3200121,2,43,2,-15.84465201,35.07571675,1096.8000488281,17,0
32,H3200132,P3200122,2,19,3,-15.84465201,35.07571675,1096.8000488281,17,0
32,H3200133,P3200124,2,40,3,-15.84452477,35.07580748,1015.799987793,13,0
32,H3200133,P3200126,2,29,3,-15.84452477,35.07580748,1015.799987793,13,0
32,H3200133,P3200125,2,18,3,-15.84452477,35.07580748,1015.799987793,13,0
32,H3200135,P3200274,2,30,2,-15.83909324,35.07623775,1112,15,0
32,H3200135,P3200275,2,22,3,-15.83909324,35.07623775,1112,15,0
32,H3200135,P3200276,1,23,4,-15.83909324,35.07623775,1112,15,0
32,H3200135,P3200277,1,20,5,-15.83909324,35.07623775,1112,15,0
32,H3200136,P3200204,2,24,3,-15.84452949,35.07580366,1101.5999755859,64,0
32,H3200136,P3200208,2,36,3,-15.84452949,35.07580366,1101.5999755859,64,0
32,H3200136,P3200205,2,18,3,-15.84452949,35.07580366,1101.5999755859,64,0
32,H3200136,P3200207,2,41,3,-15.84452949,35.07580366,1101.5999755859,64,0
32,H3200136,P3200206,2,28,3,-15.84452949,35.07580366,1101.5999755859,64,0
32,H3200149,P3200233,2,19,3,-15.84600264,35.07548858,1092.8000488281,5,0
32,H3200149,P3200235,2,25,3,-15.84600264,35.07548858,1092.8000488281,5,0
32,H3200149,P3200234,2,22,3,-15.84600264,35.07548858,1092.8000488281,5,0
32,H3200151,P3200239,2,36,3,-15.84654797,35.07366022,1081.1999511719,5,0
32,H3200151,P3200238,2,59,3,-15.84654797,35.07366022,1081.1999511719,5,0
32,H3200152,P3200241,2,21,3,-15.84641437,35.07354264,1086.4000244141,5,0
33,H3300001,P3300001,2,22,5,-15.8400616,35.07814409,1074.5,52,0
33,H3300002,P3300002,1,31,3,-15.84075716,35.07854559,1124.5999755859,46,0
33,H3300002,P3300003,2,26,3,-15.84075716,35.07854559,1124.5999755859,46,0
33,H3300004,P3300007,2,26,3,-15.84119935,35.07877097,1136.3000488281,25,0
33,H3300004,P3300006,1,33,3,-15.84119935,35.07877097,1136.3000488281,25,0
33,H3300005,P3300008,2,31,3,-15.84118603,35.07838623,1126.8000488281,46,0
33,H3300006,P3300011,2,18,5,-15.83959572,35.07812704,1006.5,71,0
33,H3300006,P3300012,2,18,5,-15.83959572,35.07812704,1006.5,71,0
33,H3300006,P3300013,2,38,3,-15.83959572,35.07812704,1006.5,71,0
33,H3300006,P3300407,1,48,5,-15.83959572,35.07812704,1006.5,71,0
33,H3300006,P3300009,1,19,3,-15.83959572,35.07812704,1006.5,71,0
33,H3300006,P3300010,1,19,3,-15.83959572,35.07812704,1006.5,71,0
33,H3300007,P3300014,2,18,3,-15.84030673,35.07775506,1114.3000488281,5,0
33,H3300007,P3300400,1,45,3,-15.84030673,35.07775506,1114.3000488281,5,0
33,H3300007,P3300031,2,39,3,-15.84030673,35.07775506,1114.3000488281,5,0
33,H3300008,P3300021,1,26,3,-15.84009178,35.07775484,1134.9000244141,43,0
33,H3300008,P3300015,2,19,3,-15.84009178,35.07775484,1134.9000244141,43,0
33,H3300009,P3300018,1,18,3,-15.8408228,35.07826837,1120,12,0
33,H3300009,P3300017,2,46,5,-15.8408228,35.07826837,1120,12,0
33,H3300010,P3300022,1,28,3,-15.8414308,35.07845082,1124.0999755859,29,0
33,H3300010,P3300019,2,24,3,-15.8414308,35.07845082,1124.0999755859,29,0
33,H3300011,P3300020,2,40,3,-15.84228394,35.07835326,1120.1999511719,57,0
33,H3300012,P3300035,1,27,5,-15.83975187,35.07850375,1100.9000244141,68,0
33,H3300012,P3300023,2,19,3,-15.83975187,35.07850375,1100.9000244141,68,0
33,H3300013,P3300024,2,36,3,-15.841623,35.07838306,1129.5999755859,39,0
33,H3300014,P3300025,1,31,3,-15.84135816,35.07811406,1149.6999511719,33,0
33,H3300014,P3300026,2,39,3,-15.84135816,35.07811406,1149.6999511719,33,0
33,H3300014,P3300027,2,38,3,-15.84135816,35.07811406,1149.6999511719,33,0
33,H3300015,P3300030,2,29,3,-15.83993475,35.07899377,1108.4000244141,4,0
33,H3300015,P3300032,1,18,5,-15.83993475,35.07899377,1108.4000244141,4,0
33,H3300015,P3300033,2,48,3,-15.83993475,35.07899377,1108.4000244141,4,0
33,H3300015,P3300029,2,34,2,-15.83993475,35.07899377,1108.4000244141,4,0
33,H3300015,P3300028,2,39,3,-15.83993475,35.07899377,1108.4000244141,4,0
33,H3300020,P3300169,2,24,3,-15.84279914,35.0789205,1080.3000488281,5,0
33,H3300023,P3300243,2,22,3,-15.84015947,35.07776398,1113.3000488281,7,0
33,H3300023,P3300266,2,37,2,-15.84015947,35.07776398,1113.3000488281,7,0
33,H3300023,P3300265,1,38,3,-15.84015947,35.07776398,1113.3000488281,7,0
33,H3300025,P3300245,2,18,3,-15.84081841,35.07816407,1125.6999511719,10,0
33,H3300025,P3300268,2,34,3,-15.84081841,35.07816407,1125.6999511719,10,0
33,H3300025,P3300246,2,21,3,-15.84081841,35.07816407,1125.6999511719,10,0
33,H3300026,P3300269,2,31,3,-15.84116108,35.07839641,1144,17,0
33,H3300027,P3300272,2,18,3,-15.84137782,35.07808158,1132.0999755859,15,0
33,H3300027,P3300271,1,49,3,-15.84137782,35.07808158,1132.0999755859,15,0
33,H3300027,P3300270,2,43,3,-15.84137782,35.07808158,1132.0999755859,15,0
33,H3300028,P3300234,2,23,3,-15.84152664,35.07844759,1132.5,5,0
33,H3300028,P3300273,1,37,3,-15.84152664,35.07844759,1132.5,5,0
33,H3300029,P3300252,1,50,3,-15.84103958,35.07872536,1120.9000244141,6,0
33,H3300029,P3300251,1,24,3,-15.84103958,35.07872536,1120.9000244141,6,0
33,H3300030,P3300244,2,21,3,-15.84221332,35.07820772,1114,34,0
33,H3300032,P3300063,1,20,3,-15.84113527,35.07570804,1112.5,10,0
33,H3300032,P3300061,2,20,3,-15.84113527,35.07570804,1112.5,10,0
33,H3300032,P3300060,2,35,3,-15.84113527,35.07570804,1112.5,10,0
33,H3300032,P3300062,1,18,5,-15.84113527,35.07570804,1112.5,10,0
33,H3300043,P3300254,2,65,3,-15.84046749,35.0790665,1097.9000244141,14,0
33,H3300043,P3300232,1,20,3,-15.84046749,35.0790665,1097.9000244141,14,0
33,H3300043,P3300253,1,75,3,-15.84046749,35.0790665,1097.9000244141,14,0
33,H3300044,P3300255,2,42,3,-15.84107852,35.07946945,1113.5999755859,31,0
33,H3300044,P3300217,2,19,4,-15.84107852,35.07946945,1113.5999755859,31,0
33,H3300045,P3300257,1,40,3,-15.841048,35.07965872,1138.3000488281,11,0
33,H3300045,P3300256,2,37,3,-15.841048,35.07965872,1138.3000488281,11,0
33,H3300046,P3300260,1,29,3,-15.84101014,35.08014695,1107.6999511719,9,0
33,H3300046,P3300258,2,28,3,-15.84101014,35.08014695,1107.6999511719,9,0
33,H3300046,P3300259,2,24,3,-15.84101014,35.08014695,1107.6999511719,9,0
33,H3300047,P3300230,2,21,3,-15.84028389,35.08002184,1114.5,18,0
33,H3300047,P3300211,2,26,3,-15.84028389,35.08002184,1114.5,18,0
33,H3300047,P3300212,2,19,3,-15.84028389,35.08002184,1114.5,18,0
33,H3300048,P3300231,2,29,3,-15.84023224,35.08039516,1113,57,0
33,H3300050,P3300235,1,21,5,-15.84056176,35.08103574,1068.1999511719,11,0
33,H3300050,P3300214,2,24,3,-15.84056176,35.08103574,1068.1999511719,11,0
33,H3300052,P3300218,2,26,3,-15.8399446,35.07853765,1109.8000488281,46,0
33,H3300052,P3300224,1,19,3,-15.8399446,35.07853765,1109.8000488281,46,0
33,H3300052,P3300225,1,18,3,-15.8399446,35.07853765,1109.8000488281,46,0
33,H3300053,P3300148,2,20,3,-15.83829728,35.08087793,1057.4000244141,5,0
33,H3300054,P3300149,1,35,3,-15.8383591,35.08079314,1090.1999511719,34,0
33,H3300054,P3300150,2,21,3,-15.8383591,35.08079314,1090.1999511719,34,0
33,H3300055,P3300152,1,22,3,-15.83808149,35.08114584,1086.5,11,0
33,H3300055,P3300151,2,54,2,-15.83808149,35.08114584,1086.5,11,0
33,H3300056,P3300153,2,30,5,-15.83794223,35.08109905,1084.8000488281,5,0
33,H3300057,P3300202,1,22,3,-15.83788249,35.0811011,1082.4000244141,4,0
33,H3300057,P3300154,2,21,3,-15.83788249,35.0811011,1082.4000244141,4,0
33,H3300058,P3300157,2,,3,-15.83775494,35.08123508,1090.3000488281,7,0
33,H3300058,P3300156,2,61,3,-15.83775494,35.08123508,1090.3000488281,7,0
33,H3300058,P3300155,1,77,5,-15.83775494,35.08123508,1090.3000488281,7,0
33,H3300059,P3300158,2,23,3,-15.83753496,35.08115553,1122.5,7,0
33,H3300060,P3300406,1,43,5,-15.83819487,35.08094055,1075.5999755859,42,0
33,H3300060,P3300159,2,37,2,-15.83819487,35.08094055,1075.5999755859,42,0
33,H3300061,P3300163,2,23,3,-15.8371983,35.08112195,1090.5,5,0
33,H3300061,P3300405,1,33,3,-15.8371983,35.08112195,1090.5,5,0
33,H3300062,P3300162,2,18,3,-15.83723442,35.08121379,1098.8000488281,11,0
33,H3300062,P3300111,2,35,2,-15.83723442,35.08121379,1098.8000488281,11,0
33,H3300062,P3300112,2,83,3,-15.83723442,35.08121379,1098.8000488281,11,0
33,H3300063,P3300203,2,67,5,-15.8370886,35.08138355,1086.8000488281,22,0
33,H3300071,P3300240,2,21,3,-15.84103883,35.08118071,1063.1999511719,56,0
33,H3300071,P3300241,2,33,3,-15.84103883,35.08118071,1063.1999511719,56,0
33,H3300071,P3300236,2,23,3,-15.84103883,35.08118071,1063.1999511719,56,0
33,H3300072,P3300248,2,28,5,-15.84174916,35.0779111,1129.9000244141,28,0
33,H3300072,P3300247,1,20,3,-15.84174916,35.0779111,1129.9000244141,28,0
33,H3300073,P3300237,2,22,3,-15.84153845,35.07713858,1123.1999511719,14,0
33,H3300073,P3300249,2,41,3,-15.84153845,35.07713858,1123.1999511719,14,0
33,H3300073,P3300402,1,47,5,-15.84153845,35.07713858,1123.1999511719,14,0
33,H3300073,P3300238,2,19,3,-15.84153845,35.07713858,1123.1999511719,14,0
33,H3300074,P3300401,1,41,3,-15.84127494,35.07912288,1121.6999511719,12,0
33,H3300074,P3300220,2,31,3,-15.84127494,35.07912288,1121.6999511719,12,0
33,H3300076,P3300223,1,37,4,-15.84188126,35.07964788,1130,25,0
33,H3300077,P3300228,2,26,3,-15.84161851,35.08065734,1106.9000244141,23,0
33,H3300078,P3300229,2,30,3,-15.84099475,35.0812674,1091,11,0
33,H3300079,P3300209,2,33,3,-15.84030751,35.08056001,1105.9000244141,42,0
33,H3300079,P3300208,2,47,3,-15.84030751,35.08056001,1105.9000244141,42,0
33,H3300079,P3300207,2,36,5,-15.84030751,35.08056001,1105.9000244141,42,0
33,H3300085,P3300075,2,18,3,-15.8409825,35.07646051,1020.4000244141,10,0
33,H3300085,P3300074,2,45,3,-15.8409825,35.07646051,1020.4000244141,10,0
33,H3300086,P3300081,2,47,3,-15.84081223,35.07633167,1130.5999755859,7,0
33,H3300086,P3300079,2,24,3,-15.84081223,35.07633167,1130.5999755859,7,0
33,H3300086,P3300080,2,30,3,-15.84081223,35.07633167,1130.5999755859,7,0
33,H3300087,P3300034,2,44,3,-15.83978829,35.07625608,730.9000244141,65,0
33,H3300087,P3300082,2,21,2,-15.83978829,35.07625608,730.9000244141,65,0
33,H3300088,P3300045,1,22,3,-15.84100494,35.07581246,1099.5999755859,31,0
33,H3300088,P3300084,2,22,5,-15.84100494,35.07581246,1099.5999755859,31,0
33,H3300088,P3300044,1,19,3,-15.84100494,35.07581246,1099.5999755859,31,0
33,H3300088,P3300083,1,27,5,-15.84100494,35.07581246,1099.5999755859,31,0
33,H3300089,P3300048,2,21,3,-15.84222242,35.07655509,1116.9000244141,29,0
33,H3300090,P3300049,2,66,3,-15.84271284,35.07659136,1112.8000488281,33,0
33,H3300090,P3300050,2,40,3,-15.84271284,35.07659136,1112.8000488281,33,0
33,H3300091,P3300053,2,25,3,-15.84244575,35.07697676,1114.3000488281,22,0
33,H3300091,P3300055,2,20,3,-15.84244575,35.07697676,1114.3000488281,22,0
33,H3300091,P3300054,2,26,3,-15.84244575,35.07697676,1114.3000488281,22,0
33,H3300091,P3300204,1,38,5,-15.84244575,35.07697676,1114.3000488281,22,0
33,H3300092,P3300205,1,25,3,-15.84097834,35.07580383,1148.8000488281,46,0
33,H3300092,P3300058,2,24,5,-15.84097834,35.07580383,1148.8000488281,46,0
33,H3300092,P3300206,1,23,3,-15.84097834,35.07580383,1148.8000488281,46,0
33,H3300092,P3300059,1,42,3,-15.84097834,35.07580383,1148.8000488281,46,0
33,H3300095,P3300119,2,34,3,-15.83912141,35.080404,1089.5,12,0
33,H3300096,P3300121,2,21,3,-15.8390276,35.08054336,1089.5,8,0
33,H3300096,P3300120,2,32,3,-15.8390276,35.08054336,1089.5,8,0
33,H3300096,P3300122,2,19,3,-15.8390276,35.08054336,1089.5,8,0
33,H3300096,P3300123,2,36,2,-15.8390276,35.08054336,1089.5,8,0
33,H3300097,P3300125,2,24,3,-15.83926875,35.08109544,1092.5999755859,9,0
33,H3300098,P3300127,2,18,3,-15.83904476,35.0809524,1093,13,0
33,H3300098,P3300128,2,28,3,-15.83904476,35.0809524,1093,13,0
33,H3300098,P3300129,2,33,3,-15.83904476,35.0809524,1093,13,0
33,H3300098,P3300126,2,19,3,-15.83904476,35.0809524,1093,13,0
33,H3300099,P3300130,2,46,2,-15.83933748,35.08128671,1054.5999755859,24,0
33,H3300099,P3300135,1,18,3,-15.83933748,35.08128671,1054.5999755859,24,0
33,H3300099,P3300131,1,21,3,-15.83933748,35.08128671,1054.5999755859,24,0
33,H3300100,P3300134,2,20,3,-15.83920284,35.08156564,1075.5,5,0
33,H3300100,P3300133,2,25,2,-15.83920284,35.08156564,1075.5,5,0
33,H3300100,P3300132,1,19,5,-15.83920284,35.08156564,1075.5,5,0
