age,gender
16.566734,female
16.569473,male
16.57221,male
16.57221,male
16.574949,female
16.574949,female
16.574949,female
16.574949,male
16.574949,female
16.574949,female
16.577686,female
16.577686,female
16.580425,male
16.580425,male
16.583162,male
16.583162,male
16.583162,female
16.585899,male
16.585899,male
16.585899,male
16.588638,male
16.588638,male
16.588638,male
16.591375,female
16.591375,female
16.594114,female
16.594114,female
16.599588,female
16.602327,female
16.602327,male
16.602327,male
16.605064,female
16.605064,female
16.605064,male
16.605064,male
16.607803,female
16.607803,female
16.607803,female
16.61054,male
16.61054,female
16.613279,male
16.616016,female
16.616016,male
16.618753,female
16.621492,female
16.621492,male
16.621492,female
16.624229,female
16.626968,male
16.626968,female
16.629705,female
16.629705,female
16.629705,female
16.629705,male
16.629705,male
16.629705,male
16.632444,male
16.632444,female
16.632444,male
16.635181,female
16.637918,male
16.637918,male
16.640657,female
16.643394,male
16.643394,male
16.643394,female
16.646133,male
16.64887,female
16.64887,male
16.64887,female
16.651609,male
16.651609,female
16.651609,female
16.651609,female
16.657084,male
16.659822,male
16.659822,male
16.66256,female
16.665298,female
16.668036,female
16.670773,female
16.670773,male
16.670773,female
16.670773,female
16.673512,female
16.673512,female
16.678988,male
16.681725,male
16.681725,female
16.684464,female
16.684464,male
16.684464,female
16.687201,male
16.687201,male
16.689938,female
16.689938,female
16.692677,male
16.692677,male
16.692677,female
16.692677,female
16.695414,female
16.698153,male
16.698153,male
16.698153,female
16.698153,female
16.70089,male
16.70089,female
16.70089,female
16.703629,female
16.703629,female
16.706366,male
16.709103,male
16.709103,female
16.711842,male
16.711842,male
16.711842,female
16.714579,male
16.717318,male
16.720055,male
16.722792,female
16.722792,male
16.725531,female
16.725531,female
16.725531,male
16.728268,male
16.731007,female
16.731007,male
16.736483,female
16.73922,male
16.73922,male
16.73922,female
16.747433,male
16.747433,male
16.750172,female
16.750172,female
16.750172,male
16.752909,female
16.755648,male
16.758385,female
16.758385,male
16.763861,male
16.763861,female
16.763861,male
16.769337,female
16.774813,male
16.774813,male
16.774813,female
16.77755,female
16.783026,male
16.785763,male
16.788502,female
16.791239,male
16.791239,male
16.791239,female
16.791239,female
16.791239,male
16.793976,female
16.793976,female
16.796715,male
16.796715,male
16.799452,female
16.799452,female
16.804928,female
16.804928,female
16.804928,female
16.807667,female
16.807667,male
16.810404,male
16.81588,female
16.821356,female
16.824093,female
16.829569,male
16.832306,female
16.832306,female
16.832306,female
16.832306,female
16.832306,female
16.835045,female
16.837782,female
16.837782,female
16.840521,female
16.840521,male
16.840521,female
16.843258,male
16.848734,male
16.848734,female
16.848734,male
16.848734,male
16.851471,female
16.851471,male
16.85421,female
16.85421,female
16.85421,male
16.859686,male
16.859686,female
16.859686,female
16.859686,male
16.862423,male
16.862423,female
16.862423,male
16.862423,male
16.86516,female
16.86516,female
16.867899,female
16.867899,female
16.870636,female
16.876112,male
16.878851,male
16.881588,male
16.884325,female
16.887064,male
16.887064,male
16.887064,male
16.889801,male
16.889801,male
16.89254,male
16.89254,male
16.895277,male
16.895277,female
16.895277,male
16.895277,male
16.898016,male
16.90349,female
16.90349,male
16.90349,female
16.906229,female
16.911705,female
16.911705,female
16.911705,male
16.914442,female
16.914442,male
16.914442,male
16.917179,male
16.919918,male
16.919918,male
16.925394,male
16.925394,female
16.925394,male
16.928131,female
16.928131,female
16.939083,female
16.939083,female
16.94182,female
16.94182,female
16.944559,male
16.947296,female
16.947296,female
16.952772,female
16.952772,male
16.952772,male
16.955509,male
16.955509,female
16.958248,male
16.958248,female
16.958248,female
16.960985,male
16.963724,female
16.963724,male
16.963724,male
16.963724,female
16.963724,male
16.966461,female
16.966461,male
16.966461,female
16.966461,female
16.966461,male
16.969198,male
16.969198,male
16.969198,female
16.969198,female
16.969198,female
16.971937,female
16.971937,female
16.974674,female
16.974674,female
16.977413,female
16.977413,female
16.977413,male
16.98015,female
16.98015,male
16.98015,female
16.98015,female
16.982889,female
16.982889,male
16.982889,female
16.982889,male
16.985626,male
16.988363,female
16.988363,male
16.988363,male
16.988363,female
16.988363,male
16.991102,male
16.991102,male
16.991102,male
16.993839,male
16.993839,male
16.996578,male
16.996578,male
16.996578,female
16.999315,female
17,male
17,male
17,female
17,male
17,male
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,female
17,female
17,male
17,female
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,male
17,female
17,female
17,male
17,male
17,female
17,female
17,male
17,female
17,female
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,female
17,male
17,female
17,male
17,female
17,female
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,female
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,female
17,female
17,female
17,female
17,male
17,female
17,male
17,female
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,female
17,male
17,male
17,female
17,female
17,male
17,female
17,female
17,male
17,female
17,female
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,female
17,female
17,female
17,male
17,female
17,female
17,female
17,female
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,female
17,female
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,female
17,female
17,male
17,female
17,female
17,female
17,female
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,female
17,male
17,female
17,male
17,female
17,female
17,female
17,female
17,female
17,male
17,female
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,male
17,female
17,female
17,female
17,female
17,male
17,male
17,female
17,female
17,male
17,male
17,female
17,female
17,female
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,male
17,female
17,female
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,female
17,female
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,female
17,female
17,male
17,male
17,female
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,male
17,female
17,female
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,female
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,female
17,male
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,male
17,female
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,female
17,female
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,female
17,male
17,female
17,female
17,male
17,female
17,female
17,female
17,female
17,female
17,female
17,female
17,male
17,female
17,female
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,female
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,female
17,female
17,male
17,female
17,female
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,male
17,male
17,female
17,female
17,female
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,female
17,female
17,female
17,female
17,female
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,female
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,male
17,male
17,female
17,female
17,female
17,female
17,male
17,female
17,female
17,male
17,male
17,female
17,female
17,female
17,male
17,male
17,female
17,female
17,female
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,female
17,male
17,female
17,female
17,female
17,male
17,male
17,male
17,female
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,female
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,female
17,female
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,female
17,male
17,male
17,female
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,female
17,female
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,female
17,female
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,female
17,female
17,male
17,male
17,female
17,female
17,female
17,male
17,female
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,male
17,male
17,male
17,male
17,male
17,female
17,female
17,male
17,female
17,male
17,female
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,male
17,female
17,female
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,female
17,male
17,female
17,female
17,female
17,female
17,female
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,female
17,male
17,male
17,female
17,male
17,male
17,female
17,male
17,female
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,female
17,female
17,male
17,female
17,female
17,female
17,female
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,male
17,female
17,male
17,male
17,male
17,male
17,female
17,female
17,female
17,female
17,female
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17,female
17,male
17,female
17,male
17,male
17,male
17,female
17,female
17.002054,female
17.002054,female
17.002054,male
17.002054,male
17.002054,female
17.002054,male
17.002054,male
17.002054,female
17.002054,female
17.002054,male
17.002054,male
17.002054,female
17.002054,female
17.002054,male
17.002054,female
17.002054,male
17.002054,male
17.002054,female
17.002054,female
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,female
17.002054,male
17.002054,female
17.002054,male
17.002054,male
17.002054,female
17.002054,female
17.002054,male
17.002054,male
17.002054,male
17.002054,female
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,female
17.002054,female
17.002054,male
17.002054,female
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,female
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,female
17.002054,female
17.002054,male
17.002054,male
17.002054,male
17.002054,female
17.002054,male
17.002054,female
17.002054,male
17.002054,female
17.002054,male
17.002054,male
17.002054,female
17.002054,male
17.002054,male
17.002054,female
17.002054,female
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,male
17.002054,female
17.002054,male
17.002054,female
17.002054,male
17.002054,female
17.002054,male
17.002054,female
17.002054,female
17.002054,female
17.002054,male
17.002054,female
17.002054,female
17.002054,male
17.002054,female
17.002054,male
17.002054,male
17.002054,male
17.002054,female
17.002054,female
17.002054,male
17.002054,male
17.002054,male
17.002054,female
17.002054,male
17.002054,female
17.002054,female
17.002054,female
17.002054,female
17.002054,male
17.002054,male
17.002054,male
17.002054,female
17.002054,male
17.002054,female
17.004791,female
17.004791,female
17.007528,male
17.015743,female
17.015743,female
17.015743,female
17.01848,male
17.023956,male
17.026693,female
17.026693,female
17.029432,female
17.032169,male
17.032169,female
17.032169,male
17.034908,male
17.034908,male
17.040382,female
17.040382,male
17.043121,female
17.043121,female
17.045858,female
17.048597,male
17.051334,male
17.051334,female
17.051334,male
17.051334,female
17.054073,male
17.054073,male
17.05681,male
17.05681,female
17.059547,female
17.059547,male
17.062286,female
17.062286,male
17.065023,female
17.067762,female
17.067762,female
17.067762,male
17.067762,female
17.070499,female
17.070499,female
17.070499,female
17.073238,female
17.073238,male
17.075975,female
17.075975,male
17.078712,male
17.078712,female
17.084188,female
17.084188,male
17.084188,male
17.086927,female
17.089664,female
17.092403,male
17.092403,male
17.092403,male
17.092403,female
17.092403,male
17.092403,male
17.09514,male
17.097878,female
17.097878,female
17.100616,female
17.103354,male
17.108829,female
17.108829,female
17.111567,male
17.111567,male
17.111567,male
17.111567,female
17.114305,male
17.114305,female
17.117043,female
17.117043,female
17.117043,male
17.117043,female
17.119781,female
17.122519,male
17.122519,male
17.122519,female
17.125257,male
17.125257,female
17.127995,male
17.130732,female
17.133471,male
17.133471,male
17.136208,female
17.136208,female
17.136208,male
17.141684,male
17.144423,male
17.149897,female
17.149897,male
17.152636,male
17.152636,female
17.152636,female
17.155373,female
17.158112,male
17.158112,female
17.158112,male
17.160849,male
17.160849,male
17.160849,female
17.163586,male
17.163586,female
17.163586,female
17.163586,female
17.166325,female
17.169062,male
17.169062,female
17.169062,female
17.171801,male
17.171801,male
17.177277,female
17.180014,male
17.18549,female
17.18549,male
17.190966,male
17.193703,female
17.196442,female
17.199179,female
17.199179,female
17.199179,female
17.201916,female
17.204655,male
17.204655,female
17.204655,female
17.207392,female
17.207392,male
17.210131,male
17.210131,male
17.210131,male
17.212868,male
17.212868,female
17.212868,male
17.215607,female
17.215607,female
17.218344,female
17.218344,female
17.218344,male
17.221081,female
17.221081,female
17.221081,male
17.221081,female
17.22382,female
17.226557,female
17.226557,male
17.226557,female
17.229296,female
17.229296,male
17.232033,male
17.23477,female
17.23477,male
17.23477,male
17.23477,male
17.23477,female
17.23477,female
17.240246,female
17.240246,female
17.240246,female
17.242985,female
17.245722,female
17.245722,male
17.245722,female
17.248461,female
17.248461,male
17.248461,male
17.251198,female
17.251198,male
17.253935,male
17.256674,female
17.256674,female
17.256674,male
17.256674,female
17.26215,female
17.26215,female
17.267626,male
17.267626,female
17.2731,male
17.2731,male
17.2731,female
17.275839,female
17.275839,male
17.278576,male
17.278576,male
17.281315,female
17.281315,male
17.281315,male
17.281315,male
17.284052,male
17.284052,female
17.286789,male
17.286789,female
17.289528,male
17.289528,male
17.292265,female
17.292265,male
17.295004,male
17.295004,female
17.297741,male
17.30048,female
17.303217,male
17.303217,male
17.303217,female
17.305954,female
17.305954,male
17.308693,male
17.31143,male
17.31143,male
17.31143,male
17.31143,male
17.319645,male
17.322382,male
17.325119,male
17.325119,female
17.327858,male
17.330595,male
17.330595,male
17.333334,female
17.333334,male
17.336071,male
17.33881,female
17.33881,male
17.33881,female
17.341547,female
17.344284,female
17.347023,male
17.34976,male
17.34976,male
17.34976,male
17.352499,male
17.355236,male
17.357973,male
17.360712,male
17.360712,female
17.360712,female
17.366188,female
17.366188,male
17.366188,female
17.368925,female
17.368925,female
17.368925,male
17.368925,male
17.371664,female
17.371664,female
17.371664,female
17.374401,female
17.374401,male
17.379877,male
17.379877,female
17.385353,female
17.385353,male
17.390829,female
17.396303,male
17.396303,male
17.396303,male
17.396303,female
17.396303,female
17.396303,male
17.399042,female
17.401779,male
17.401779,male
17.404518,male
17.407255,female
17.407255,male
17.407255,male
17.407255,female
17.412731,male
17.415468,male
17.415468,male
17.420944,female
17.420944,female
17.420944,male
17.420944,female
17.423683,male
17.42642,female
17.429157,male
17.429157,female
17.431896,male
17.431896,female
17.431896,male
17.434633,female
17.434633,female
17.434633,female
17.437372,male
17.440109,female
17.440109,male
17.442848,male
17.448322,male
17.451061,male
17.451061,male
17.451061,female
17.451061,female
17.453798,male
17.453798,female
17.456537,female
17.456537,female
17.456537,female
17.459274,female
17.459274,male
17.459274,female
17.459274,female
17.462013,male
17.46475,male
17.46475,male
17.467487,female
17.467487,female
17.470226,female
17.475702,male
17.478439,male
17.478439,male
17.481176,male
17.483915,female
17.483915,female
17.483915,male
17.486652,female
17.489391,female
17.489391,female
17.489391,male
17.492128,female
17.497604,male
17.497604,male
17.497604,male
17.497604,female
17.500341,female
17.500341,male
17.500341,male
17.505817,female
17.505817,male
17.508556,female
17.511293,male
17.511293,female
17.511293,male
17.514032,female
17.514032,male
17.514032,male
17.514032,male
17.519506,female
17.524982,male
17.524982,male
17.527721,female
17.527721,female
17.530458,male
17.530458,female
17.533195,female
17.535934,male
17.535934,female
17.538671,female
17.546886,female
17.546886,female
17.546886,female
17.546886,male
17.546886,male
17.546886,female
17.546886,female
17.557837,male
17.557837,female
17.563313,male
17.563313,male
17.566051,female
17.566051,male
17.566051,male
17.566051,female
17.568789,male
17.568789,male
17.571526,male
17.574265,male
17.574265,female
17.574265,female
17.577002,male
17.577002,female
17.579741,male
17.582478,female
17.585217,female
17.585217,female
17.587954,male
17.59343,female
17.598906,female
17.598906,female
17.601643,female
17.601643,male
17.607119,male
17.607119,male
17.609856,female
17.609856,male
17.612595,male
17.612595,female
17.615332,female
17.615332,female
17.620808,male
17.623545,female
17.623545,male
17.623545,male
17.629021,female
17.629021,female
17.629021,male
17.63176,male
17.63176,male
17.63176,male
17.63176,male
17.634497,female
17.634497,female
17.634497,male
17.637236,male
17.637236,male
17.645449,male
17.645449,male
17.645449,female
17.648186,female
17.648186,female
17.648186,female
17.650925,female
17.656399,male
17.656399,female
17.656399,male
17.659138,male
17.661875,female
17.664614,male
17.667351,female
17.667351,female
17.667351,female
17.675564,female
17.678303,female
17.68104,male
17.689255,female
17.689255,male
17.691992,male
17.697468,male
17.697468,female
17.700205,male
17.702944,male
17.702944,female
17.702944,male
17.702944,female
17.702944,male
17.705681,female
17.705681,female
17.70842,female
17.70842,male
17.70842,male
17.711157,female
17.711157,male
17.711157,female
17.713894,male
17.713894,female
17.716633,female
17.71937,male
17.71937,male
17.71937,female
17.71937,male
17.71937,female
17.71937,female
17.722109,female
17.722109,male
17.724846,male
17.724846,male
17.727583,female
17.727583,female
17.730322,female
17.730322,male
17.733059,female
17.735798,female
17.735798,female
17.735798,female
17.735798,male
17.738535,female
17.738535,male
17.741274,male
17.744011,male
17.744011,female
17.746748,female
17.746748,male
17.746748,male
17.749487,male
17.749487,male
17.749487,female
17.749487,female
17.749487,male
17.749487,male
17.752224,female
17.754963,male
17.754963,male
17.754963,male
17.7577,female
17.760439,male
17.760439,female
17.760439,female
17.763176,female
17.763176,female
17.763176,female
17.763176,male
17.765913,female
17.765913,female
17.771389,male
17.776865,female
17.776865,male
17.776865,male
17.779604,female
17.779604,male
17.782341,male
17.782341,female
17.785078,male
17.785078,male
17.785078,male
17.785078,male
17.785078,male
17.785078,female
17.787817,male
17.787817,female
17.790554,male
17.790554,male
17.790554,male
17.790554,male
17.790554,male
17.793293,male
17.79603,female
17.806982,female
17.809719,male
17.809719,male
17.809719,male
17.812458,female
17.812458,male
17.815195,male
17.817932,female
17.817932,female
17.817932,male
17.817932,female
17.823408,male
17.823408,male
17.826147,female
17.826147,female
17.826147,male
17.826147,female
17.828884,female
17.831623,female
17.831623,female
17.837097,female
17.837097,female
17.842573,female
17.842573,male
17.842573,female
17.842573,female
17.845312,female
17.848049,female
17.848049,male
17.853525,male
17.856262,male
17.861738,male
17.861738,male
17.861738,female
17.861738,female
17.864477,female
17.867214,male
17.867214,female
17.867214,female
17.867214,female
17.87269,female
17.87269,female
17.87269,male
17.87269,male
17.87269,male
17.880903,male
17.886379,female
17.886379,female
17.889116,female
17.889116,female
17.891855,male
17.891855,female
17.891855,male
17.894592,male
17.894592,female
17.897331,male
17.897331,female
17.897331,male
17.900068,female
17.900068,male
17.900068,female
17.902807,male
17.905544,female
17.908281,female
17.91102,male
17.916496,male
17.919233,male
17.919233,female
17.919233,female
17.92197,female
17.924709,male
17.924709,female
17.924709,female
17.924709,female
17.924709,female
17.927446,female
17.927446,male
17.927446,male
17.927446,female
17.930185,female
17.930185,male
17.930185,male
17.932922,female
17.932922,female
17.935661,female
17.935661,male
17.938398,male
17.941135,female
17.943874,female
17.946611,female
17.946611,male
17.946611,male
17.94935,male
17.94935,female
17.94935,male
17.952087,female
17.957563,male
17.957563,female
17.957563,male
17.9603,male
17.9603,female
17.963039,female
17.963039,male
17.963039,female
17.963039,male
17.968515,male
17.971252,female
17.973989,female
17.976728,male
17.976728,female
17.976728,female
17.979465,male
17.979465,male
17.979465,male
17.982204,female
17.982204,female
17.982204,male
17.984941,female
17.98768,female
17.98768,female
17.98768,female
17.990417,female
17.990417,female
17.993155,male
17.993155,male
17.993155,male
17.995893,female
17.995893,male
17.998631,female
17.998631,male
17.998631,female
18,female
18,female
18,male
18,male
18,female
18,female
18,male
18,male
18,male
18,male
18,male
18,male
18,female
18,female
18,female
18,male
18,female
18,male
18,female
18,female
18,male
18,male
18,female
18,female
18,male
18,female
18,female
18,male
18,male
18,female
18,female
18,male
18,male
18,female
18,male
18,female
18,male
18,female
18,male
18,male
18,female
18,female
18,male
18,male
18,female
18,female
18,male
18,male
18,male
18,female
18,male
18,female
18,male
18,male
18,male
18,male
18,male
18,male
18,male
18,female
18,female
18,male
18,male
18,female
18,female
18,female
18,female
18,female
18,male
18,male
18,male
18,male
18,male
18,female
18,male
18,male
18,female
18,female
18,male
18,male
18,male
18,female
18,female
18,male
18,female
18,female
18,male
18,male
18,female
18,female
18,male
18,male
18,female
18,female
18,female
18,male
18,male
18,male
18,male
18,male
18,female
18,male
18,male
18,female
18,female
18,female
18,female
18,female
18,female
18,male
18,female
18,male
18,male
18,female
18,female
18,female
18,female
18,female
18,male
18,male
18,female
18,male
18,female
18,female
18,male
18,female
18,female
18,female
18,female
18,male
18,female
18,male
18,female
18,female
18,male
18,male
18,female
18,female
18,male
18,female
18,male
18,female
18,male
18,female
18,female
18,male
18,female
18,male
18,female
18,male
18,female
18,male
18,female
18,male
18,female
18,male
18,female
18,male
18,male
18,male
18,male
18,male
18,female
18,male
18,male
18,female
18,female
18,female
18,male
18,female
18,female
18,female
18,male
18,male
18,male
18,male
18,female
18,male
18,male
18,male
18,male
18,female
18,male
18,male
18,male
18,female
18,female
18,female
18,male
18,male
18,female
18,female
18,male
18,male
18,female
18,male
18,female
18,male
18,female
18,male
18,male
18,male
18,female
18,female
18,male
18,female
18,male
18,female
18,male
18,female
18,female
18,male
18,female
18,male
18,female
18,female
18,female
18,male
18,female
18,female
18,male
18,male
18,female
18,female
18,female
18,female
18,male
18,male
18,male
18,male
18,male
18,male
18,female
18,female
18,female
18,male
18,female
18,male
18,male
18,female
18,male
18,female
18,male
18,female
18,male
18,female
18,female
18,male
18,female
18,female
18,female
18,female
18,male
18,male
18,male
18,female
18,female
18,male
18,female
18,male
18,male
18,female
18,female
18,male
18,female
18,male
18,male
18,male
18,female
18,male
18,female
18,male
18,male
18,male
18,female
18,male
18,male
18,female
18,male
18,male
18,female
18,female
18,female
18,male
18,female
18,male
18,female
18,female
18,female
18,male
18,female
18,male
18,male
18,male
18,male
18,male
18,female
18,female
18,male
18,female
18,male
18,female
18,female
18,female
18,male
18,female
18,male
18,female
18,male
18,female
18,female
18,female
18,male
18,female
18,female
18,female
18,female
18,male
18,female
18,male
18,female
18,male
18,female
18,female
18,male
18,female
18,female
18,female
18,male
18,female
18,male
18,male
18,female
18,female
18,female
18,male
18,male
18,male
18,male
18,male
18,male
18,male
18,female
18,male
18,male
18,female
18,male
18,male
18,male
18,male
18,female
18,male
18,male
18,male
18,female
18,male
18,male
