crf_ver,joining_key,EPAL_LOCATION_LONGITUDE,EPAL_LOCATION_LATITUDE
3,uuid:f1db2a3c-f953-4130-af03-9ce47f056024,35.03305044,-15.76460919
3,uuid:9ce689da-e84c-4000-baf2-09deba7d6f1f,35.02715897,-15.77212327
3,uuid:64013165-f8b9-42a8-866f-6d88158f4f80,35.02709392,-15.77216909
3,uuid:07848950-c069-4e83-a04b-bbf49b465130,35.0271583,-15.77206584
3,uuid:f39ee02e-e860-4a7c-a2fd-4d635c5cefca,35.02724513,-15.7721536
3,uuid:101bfa36-c867-470c-aa96-29b13dc13050,35.02699032,-15.77215328
3,uuid:96de0b2d-9bac-4c6f-bbc0-c8356ddf0851,35.03303971,-15.76440817
3,uuid:1ce6da3a-e24d-4ea0-a30c-10baeadd0f3d,35.03280904,-15.76459886
3,uuid:2d1899a5-b4f0-4547-b3cf-938953a3ce05,35.03280636,-15.76456015
3,uuid:b09c5fc3-e571-429c-a5b0-511bbe597431,35.03256798,-15.7646763
3,uuid:e9f62209-de6c-4be1-b815-c97b64b4abeb,35.03291331,-15.76551491
3,uuid:1c9c14d7-a048-4039-8185-a02a7c36fa30,35.0328989,-15.76565978
3,uuid:baa0b2cf-787e-48ab-b245-fbbc5b98e094,35.03281441,-15.76456273
3,uuid:02500b6b-d6ce-40a8-8ea1-1112259bf937,35.03282513,-15.76454724
3,uuid:be5a7cca-8ffd-475a-8ba3-bd7350177d1d,35.03280938,-15.76457854
3,uuid:6c465a0a-b821-4b20-8e6e-d0316c31dc1a,35.03276344,-15.76455498
3,uuid:b3b41198-d8cf-4360-aa7d-56447a376195,35.03279027,-15.76454208
3,uuid:50bbe105-d44f-44bd-9df2-3ae9023c8d33,35.03277685,-15.76452917
3,uuid:e901a407-66b3-425a-8d3f-24c8a52c43dd,35.03280971,-15.76454208
3,uuid:6224b7cf-441f-41b5-8460-3265d6741858,35.03280368,-15.76452659
3,uuid:6423a214-6f30-48a0-80ae-bbdc05dd831d,35.03285464,-15.76453949
3,uuid:bbb2b7fa-b404-4459-b726-8b066f090cb7,35.03309872,-15.76459112
3,uuid:07e5da51-5f5c-4005-8f91-0c4744695a46,35.03306385,-15.76461435
3,uuid:6afb6683-6f50-404a-bef2-e4d450ab4cd8,35.03304508,-15.7645808
3,uuid:8416b293-5c87-4087-a079-8d91ec092d7b,35.03305849,-15.76455498
3,uuid:264a83d3-4c39-496b-b65e-6e6576ca6ffe,35.02718613,-15.7721478
3,uuid:cd087147-5c5f-42e3-a930-54fe604f9910,35.02701178,-15.77213586
3,uuid:0a9c56e0-6485-4382-8461-ac65e5d667c2,35.02704799,-15.77211811
3,uuid:26dcad5d-a5dd-4dc7-a2e6-fb1243209cac,35.02714589,-15.77217458
3,uuid:e082d867-1c18-4ecf-9ea9-30c5b37a5ef5,35.02719853,-15.77220716
3,uuid:5f05b523-2639-4ce7-a5b1-c0128bf5342d,35.0382204,-15.77171867
3,uuid:c002aa6b-093f-4d4f-b760-c3fdc3af97ee,35.03354598,-15.76448625
3,uuid:45c11407-25d0-4c98-9c1c-4c1d028dc1e8,35.03358487,-15.76447367
3,uuid:eceefec9-0c27-4bc3-b43f-0079080356c8,35.02878573,-15.77293926
3,uuid:0e206cad-cf35-4d13-962f-70f81445036a,35.02895202,-15.77298831
3,uuid:42c708c8-e478-418b-a212-8d56623924bb,35.0289252,-15.77294184
3,uuid:40d66d41-5e78-46bc-8d2a-f69d5f5ecb82,35.03287207,-15.76559267
3,uuid:6b5f6feb-da11-4dbc-bc6d-cfc920530be0,35.03281977,-15.76458854
3,uuid:8da8fbce-d88f-4f28-bb08-e03405748f27,35.03282245,-15.76453691
3,uuid:0d26ab9d-127d-4045-9755-58cdeec58293,35.03284391,-15.76457821
3,uuid:e9dd0c08-146d-46d9-ad0a-c8b41eeb7845,35.03282513,-15.76451917
3,uuid:1a695387-839d-4176-bcf2-59e27cce4e77,35.03280904,-15.76454724
3,uuid:d667df92-fb94-4aaf-816c-04aae7a189db,35.03279027,-15.76456273
3,uuid:c500eebc-5217-4ac9-a1cf-9c83f2db090a,35.03285732,-15.76455498
3,uuid:134a9d1b-8c42-44b6-be2a-ad3443453a16,35.0327849,-15.76456531
3,uuid:212a6af1-5caa-4ac3-bc02-1865171737db,35.03280636,-15.76454982
3,uuid:a1c7a047-74ee-44f2-a571-bc4602609a97,35.03307994,-15.76459628
3,uuid:ea555c23-ff56-4232-a427-d8c530026d6c,35.03302094,-15.76460919
3,uuid:43d06c3b-47d3-49d7-98f6-d72d8ddc375d,35.03304776,-15.7645808
3,uuid:3925dccb-2e4d-40b9-8711-9e37665024ba,35.03301021,-15.76457305
3,uuid:118378a1-63b7-4a86-b611-a2062e9e796e,35.03191821,-15.75947359
3,uuid:52ee9886-8b24-4736-b849-1a0ece47b3ee,35.03194638,-15.75952425
3,uuid:355bc255-dd9f-40aa-b7c7-ec9e4f04e90f,35.03191251,-15.75950941
3,uuid:4bb81f36-7c24-4530-8e2f-dac8933118bb,35.03188636,-15.75955006
3,uuid:0d68b8d8-beb6-420c-ac54-f1b5d6d12913,35.03185082,-15.75953619
3,uuid:ca348737-9e5f-48f5-87b6-6410d3b79bc6,35.03184881,-15.75963977
3,uuid:1e057efb-f7d7-488f-9f3b-93e253f1b30f,35.03700905,-15.76797585
3,uuid:f346145a-b4bb-489f-b825-b79f4aed7d90,35.03700905,-15.76800941
3,uuid:319f48ad-c869-4002-b657-9d0c74624553,35.03698222,-15.76801973
3,uuid:69101ad6-8667-4aed-a899-b076ae68de87,35.03279563,-15.76454724
3,uuid:64c82870-fb09-42d7-b995-d9454820736d,35.03195275,-15.7594994
3,uuid:41ebbe5c-e6fb-4d8a-afd7-0a0074e2ce5a,35.03193498,-15.75941486
3,uuid:bd6ed3e4-8e2d-41cb-94f9-a8d4c5993453,35.03225382,-15.76303651
3,uuid:a1d88af3-71ac-4dc3-ad98-f6d77878cafb,35.03218677,-15.76295133
3,uuid:54d6768e-f891-44c0-991c-d347d0423c05,35.03213849,-15.76293584
3,uuid:15e245d1-6f25-4f31-9773-ece32673d11b,35.03217604,-15.76297973
3,uuid:8126c9fc-160a-4f04-8004-c7536abc50a6,35.03224041,-15.76284808
3,uuid:59664a75-f9a8-4ec4-a61e-9f3c62d4b26e,35.03696345,-15.76793971
3,uuid:a776d1b6-e35c-48ba-8698-07ac65c1d92b,35.03705464,-15.76798359
3,uuid:c3212f6e-9d67-4953-a3bb-e0161f757462,35.03696613,-15.76799908
3,uuid:0208d705-d4da-45e8-958b-9a7d450cdd31,35.03698759,-15.76795004
3,uuid:618da801-a616-4769-84f3-64c928b7e6cf,35.03705196,-15.76805329
3,uuid:d3343172-3e66-4879-9295-0a0d12fe57e0,35.03291868,-15.76377962
3,uuid:16fecece-c180-4ed4-9cbb-615965305d84,35.0322726,-15.76285582
3,uuid:b7507701-d07f-4ed1-8cf5-1c2bca4fa860,35.03221359,-15.76295133
3,uuid:a5bfa0aa-a5db-42df-bd00-acbcb207f84f,35.03213044,-15.76265222
3,uuid:8a17f6e6-d559-4b2d-879e-f25de1b79821,35.03221627,-15.7628868
3,uuid:78aa7f5a-263e-43d6-9d52-41af9d75534f,35.03216263,-15.76284291
3,uuid:2ffa2ca0-65f8-44a2-9f0d-33a169071c62,35.03223773,-15.76303393
3,uuid:15201fa7-bb50-4edc-bcb2-b8a860a3e430,35.03223505,-15.76316816
3,uuid:9ec4a983-338a-4459-979e-41cd5a4dc7bc,35.03224578,-15.76306233
3,uuid:4e93d488-7e52-42ac-8fc1-3834479c1588,35.03225651,-15.76302877
3,uuid:104e72d7-512f-4763-b207-4cb62322c595,35.03701441,-15.76800166
3,uuid:b576447c-8eca-4dc5-a96b-34aac664a162,35.03701441,-15.76797069
3,uuid:3aaab880-fc56-491a-999a-3da7e4026868,35.03701441,-15.76793455
3,uuid:b722d9f8-6f4f-463e-aa40-be2b56efff85,35.03701173,-15.76799134
3,uuid:05b603a6-cbe8-46bc-965f-ae8315dccb5f,35.03704056,-15.766369
3,uuid:62206982-3e5f-42e3-a8ac-60f959ee1bf4,35.03702682,-15.76634318
3,uuid:7048de09-81a7-481d-a94a-2bc6533146fe,35.03703486,-15.76636642
3,uuid:07e031dc-854c-431d-af6f-5a857cec647d,35.0369839,-15.76638707
3,uuid:cf90daff-1edb-48dd-9b73-13e22a57208c,35.03704827,-15.76629414
3,uuid:d5f40e00-4c46-440a-8cc9-240494dbc2b7,35.03295589,-15.76370476
3,uuid:6357bc3f-1827-493f-98e9-7ff70da55252,35.03292136,-15.76370476
3,uuid:68d3bdef-9997-49ce-a4d2-b3c9a5036433,35.03287844,-15.76373573
3,uuid:e511ef16-8093-41af-ac7e-f4f7d678ae1a,35.03227796,-15.76305458
3,uuid:fa8449df-ca82-4b12-b351-4e2f9627bce0,35.03225382,-15.76298747
3,uuid:c04d0039-2996-4499-9240-8d57b525abba,35.03214385,-15.76305975
3,uuid:07df0a26-0e79-425f-bcad-a8a18e29bf28,35.03236111,-15.76316558
3,uuid:aee75f8d-a25c-41d0-9dc6-5be15afc4cac,35.03554121,-15.76313622
3,uuid:9f8dcdb4-6dc9-471b-abad-04409286a3e0,35.03632978,-15.76319301
3,uuid:7137019d-9b8a-4088-ac26-f5b4f6c0c34c,35.03628787,-15.76311331
3,uuid:11862f11-4c7e-4cfb-8132-80b8febfde43,35.03635626,-15.76323334
3,uuid:db0e0074-c966-4c65-9e49-e236d2acc162,35.03627982,-15.76321785
3,uuid:9e4d165c-2a68-48e1-a6b5-b7f7feefb02c,35.03632408,-15.76316365
3,uuid:c6660018-9c7b-48bc-a417-5adf0fe6a2d0,35.03632005,-15.76321011
3,uuid:643ef3b2-ee11-4496-8707-d1bad9acd3ad,35.03629994,-15.76319849
3,uuid:9acb87d2-69c3-4bc2-89ba-cd6f9b1578fe,35.03634822,-15.76313267
3,uuid:f9a6051e-e8db-4ad2-a955-9c8d65d2fe85,35.03634419,-15.76323334
3,uuid:6bd7af31-f028-446e-93ff-365a45b1f3cc,35.03633212,-15.76316752
3,uuid:4eb32078-1203-4e6c-9ac8-ec6480fdea94,35.03632005,-15.76313267
3,uuid:02c414f2-810d-45e0-bb3d-b5df37f2aae3,35.03631201,-15.76320237
3,uuid:746b4139-de41-4995-82ee-7d7a6db9ff83,35.03629994,-15.76320237
3,uuid:8c7513a6-e684-496e-9071-f2520f55d290,35.0363804,-15.76309395
3,uuid:433de435-5c37-4559-a1fc-1bbf476c01b0,35.03630798,-15.76309782
3,uuid:7ac76d09-49cc-457e-b29b-7418ca970a83,35.0363281,-15.763032
3,uuid:d93e01ad-4987-4762-aecb-2b318c4e05fa,35.03644075,-15.76327981
3,uuid:5bc9003a-8c78-408a-be00-da5b06a2967b,35.0364488,-15.76314816
3,uuid:d05363db-f20e-491d-bca8-141f9e9e3def,35.03636431,-15.76305136
3,uuid:e2764382-e780-42cc-ad0d-1dfc4ab595e5,35.03633212,-15.76319462
3,uuid:f83ab23c-cfdc-4c15-8be5-851e3f5bf872,35.0363224,-15.76316365
3,uuid:dbce7d0a-1e07-4585-837e-f7cb5ce13775,35.03631502,-15.76310944
3,uuid:7d19e862-7a93-46b4-a527-9dd090e4197f,35.03618695,-15.76313267
3,uuid:e0f48245-37c6-42f6-91f0-c1d04920a598,35.03631603,-15.76311331
3,uuid:22445517-59af-46f8-8373-9a9cdf8b4b60,35.03630396,-15.76305523
3,uuid:daa1dec7-4d83-473c-844d-c39607ce1075,35.0365011,-15.76322173
3,uuid:f78aec0b-da60-4cbd-b76d-a8259c1f3670,35.03647294,-15.76331078
3,uuid:0fc954da-957f-40b3-b527-6206f7ba1082,35.03634822,-15.76320237
3,uuid:f285393c-fa1a-42ab-a870-6bc17f44724f,35.03630798,-15.76313267
3,uuid:1950a06b-8baf-4bde-bcd5-d0a3f43ea5dd,35.03621545,-15.76333401
3,uuid:40b6c084-7a84-402a-8475-a727f02b7e87,35.03634419,-15.76319075
3,uuid:e38ffff3-8e74-49ab-a9c2-977d588ff9e9,35.0352465,-15.76425749
3,uuid:7e956168-387a-4657-9cc9-005f0ca0f677,35.03529277,-15.76430201
3,uuid:72a3a5cb-2228-4098-84c7-ac6b54c016a2,35.03527667,-15.76428459
3,uuid:d2729575-dc2d-4cca-9bda-8282f063c211,35.03526058,-15.76428652
3,uuid:503d8482-dd2c-4bc6-9e05-c8d7cf702b9e,35.03530584,-15.76431072
3,uuid:dcfd4280-2922-4f35-967c-d237f5f93388,35.03534608,-15.76431072
3,uuid:ebaa814c-e8fb-4e2f-9d42-6372f9018ceb,35.03632005,-15.76314429
3,uuid:40ed2947-54a8-4226-90de-58641cbf8ef6,35.03631201,-15.76315977
3,uuid:994d9505-aa0a-415f-ae32-0842e5568003,35.03630396,-15.76312105
3,uuid:c9674607-05ef-44c9-aa54-50f3cd921eeb,35.03634017,-15.76309008
3,uuid:712010e1-eeb2-4ebb-a84b-274c2407aabe,35.03600992,-15.76313654
3,uuid:26004037-1d1f-42e5-8735-e47c4c41087a,35.0361789,-15.7637409
3,uuid:01521d15-a4fe-4492-81c0-68eed73d0f7d,35.03634017,-15.76317526
3,uuid:fab976af-58fd-4e12-8901-12068d644682,35.0362758,-15.76318688
3,uuid:bcf22a2d-3910-4d73-9c6e-23c7b4ee20f7,35.03627982,-15.76307072
3,uuid:eaf49136-2a54-4bdc-a47f-6f374a525139,35.03928389,-15.76978048
3,uuid:1f96e25d-89a2-429d-ba95-abd173f4aefa,35.03927585,-15.76988115
3,uuid:3b976688-c775-4817-835d-9757ef854a99,35.03928892,-15.76988179
3,uuid:5f123eba-34e0-4304-ab83-b824c13dfe42,35.03939252,-15.76971853
3,uuid:74462407-3f93-4070-9754-fc3b08791143,35.0393191,-15.76991986
3,uuid:f1466af2-1894-4d71-9c09-7549993f4a28,35.0354195,-15.76601568
3,uuid:aef801a1-9783-4a31-805c-6b88e72581b1,35.03535043,-15.76603666
3,uuid:32829d6a-fda7-4d6e-9c52-303265b9bfa5,35.03530987,-15.76600891
3,uuid:f4e24af6-64e8-48c2-89f2-fcb3d917494b,35.03536452,-15.76602375
3,uuid:b41b41f7-d257-4123-b0cb-ebe94e89521e,35.03524382,-15.76600568
3,uuid:44a97e0e-b065-40d5-9805-176b67f0dd53,35.03530014,-15.76603924
3,uuid:ab20ce68-a1b6-43f4-a74a-e1f6ded5f808,35.03530551,-15.76603924
3,uuid:2083f604-0b61-4b99-b741-ec714abc4c63,35.03531624,-15.76595405
3,uuid:ea8a1076-352a-4bce-a8ff-b4761e86c202,35.03529746,-15.76604698
3,uuid:5a69ec7b-a7d1-48f7-9087-f0c4457bea72,35.03382895,-15.76397386
3,uuid:58e87bd9-2c1f-4283-b428-014986c82910,35.03393322,-15.76391707
3,uuid:538b88f4-fe8f-4cf3-95a1-9047a52acf94,35.03385913,-15.76403388
3,uuid:f6886a11-1fa5-4522-b845-2d6a880bce17,35.03378302,-15.76387319
3,uuid:93357d3b-9c26-49c9-9386-b0ac0df3dd7a,35.03360767,-15.76398128
3,uuid:a0f08961-5e49-4bfd-9e94-46df676b872f,35.03371898,-15.76396612
3,uuid:28188b40-44e2-4c92-994b-2d5b72dee930,35.0340727,-15.7642007
3,uuid:a90eb0e2-c681-4829-9527-1c6b6957a429,35.03393222,-15.76409841
3,uuid:5f09f04c-2fbe-4fd5-8832-1cb847136df9,35.03402442,-15.76402291
3,uuid:4fe7244c-4305-40eb-98fa-a4c828c5b160,35.03400832,-15.76411325
3,uuid:ddc8c986-40fa-4660-9fb6-639d3bf61959,35.0338769,-15.7641794
3,uuid:6247ba59-0ac9-463d-a2fe-d8a10c7cf122,35.03390104,-15.76423167
3,uuid:5d8d8263-a4e3-4646-befb-24fd8ae8d9f0,35.03381554,-15.76406679
3,uuid:e3f76d84-ef4b-43c5-b5b0-c5d07d71decd,35.03355,-15.76374154
3,uuid:c4b5abdd-df63-4d20-a964-0f5e724d4a60,35.03380749,-15.76409777
3,uuid:0022c619-8f75-4441-b413-8e2b35d7486f,35.03210764,-15.76147932
3,uuid:77104129-3120-43a9-ad43-7fee7e700bca,35.03211971,-15.76150255
3,uuid:10a585b3-dd47-445f-a206-6d41239b1cf5,35.03207278,-15.76152481
3,uuid:9c8cc247-5e58-40d8-8dba-80b29f6a848c,35.03203221,-15.76149319
3,uuid:f3d7934c-6590-427a-816d-8d513aedf4a8,35.03205065,-15.76152417
3,uuid:e45a75ec-6561-4755-adcc-ac626eaee8f4,35.03215224,-15.76151158
3,uuid:726b8a79-33b5-4998-bf7a-ac64f457ecdc,35.03214285,-15.76146738
3,uuid:057d3cd7-5466-4c71-9445-5e70aee970ff,35.03210664,-15.76149061
3,uuid:3cfbe737-5864-4ce9-ae09-d4b1f7c2318b,35.03209691,-15.76145963
3,uuid:818967dd-bc87-441f-b639-9619d1ee4bd4,35.0324161,-15.76024639
3,uuid:5e479d76-1072-4273-9b4a-6778e0af3c24,35.03243655,-15.76023316
3,uuid:ece8d984-42be-4d70-9ce6-bed3b673cef6,35.03241643,-15.76022412
3,uuid:0bc48f13-d1c1-44ec-8a8b-1c6b94c41eed,35.03248818,-15.76019508
3,uuid:14e709d8-11e1-416e-b316-e17a7d9c598d,35.03246404,-15.76027285
3,uuid:571f93b5-d099-47e3-9202-8ded59a0b9da,35.03208887,-15.76150319
3,uuid:bdf4fd1f-2462-417a-a5c3-900c3eb8fd10,35.03209792,-15.76147415
3,uuid:11da945b-9f1c-46eb-a844-a96ebc40b468,35.03210831,-15.76144769
3,uuid:b2eb1155-733f-4711-8cc7-3f752703a1ca,35.03210798,-15.76144543
3,uuid:3e76a529-bc96-4840-bd32-5e60b47f547f,35.03211368,-15.76141769
3,uuid:54575632-9b41-429e-8c42-4fb9ac06464a,35.03214721,-15.76139574
3,uuid:8d9bc870-ca01-4ea7-9d14-c6609c4bb9e3,35.03704056,-15.76557396
3,uuid:95765d76-ebbf-4699-9c26-0b86678fede2,35.03711935,-15.76559332
3,uuid:fe48f1c2-bd0d-4e50-a63b-b670effad41d,35.03706839,-15.76555976
3,uuid:b2c54389-2d76-4f6d-9989-563ef977a1e9,35.03709521,-15.76554169
3,uuid:5b63c71a-7cbb-4801-ae8b-862c1a994ae1,35.03710058,-15.7655675
3,uuid:f1b873cb-1741-42a1-a2b7-c39db1b795a4,35.03196783,-15.77396852
3,uuid:4345079e-3bed-4860-8357-b7b81a7115e7,35.03709789,-15.76558299
3,uuid:50a6f4af-bb3f-4289-aedd-30fd63f7323f,35.03711935,-15.76559073
3,uuid:9b83734b-9224-46eb-ad1e-93116e9c28a6,35.03707375,-15.76558815
3,uuid:ec06ed94-5b11-4948-806f-2d561d0590c8,35.03710862,-15.7655675
3,uuid:8499fe04-9fc2-45c6-a59c-5b96bd99eada,35.0371113,-15.76559073
3,uuid:d4dbeea5-9b04-4cba-bb74-146ee6dc7b0f,35.03709521,-15.76557267
3,uuid:8eba0e09-6378-4291-84a2-e69cb1733742,35.03706839,-15.76558299
3,uuid:b5aa3097-db50-4166-a2e2-f3c76d58326c,35.0370818,-15.76554427
3,uuid:53cd6422-88b2-4479-a549-ee4f995a6aa0,35.03706839,-15.76557525
3,uuid:cdaf518f-ccb2-4b5d-9308-213fbb30b7bd,35.0380997,-15.77694333
3,uuid:b2bc5e16-d6ca-40d6-994a-0e4c289f3ca4,35.03804706,-15.77701302
3,uuid:296bb19f-5741-4b92-a25b-7d5038da9e01,35.0383411,-15.77159767
3,uuid:1c27fa03-f06e-46e9-8709-1816522ecf90,35.03833842,-15.77158735
3,uuid:7d06aa38-d9f9-44d8-895a-8f4b8a92950a,35.03834378,-15.77158993
3,uuid:462d2180-bc5b-4279-9c9b-340bdfe63f3f,35.03832769,-15.77160542
3,uuid:0597cb88-e86e-45a0-978a-6331f06c8ab2,35.03844537,-15.76540585
3,uuid:d94b45a5-fe5d-422c-991e-e9187fc144a2,35.0368166,-15.76601891
3,uuid:72cc5450-c9e0-4b2c-b851-df1a5f2d74d5,35.03707375,-15.76558041
3,uuid:c3db8e87-e63d-4739-a821-e7d0142bcb75,35.03709253,-15.76559332
3,uuid:f56c9c49-6fbd-42d4-84cd-93154f322af9,35.03702816,-15.76559332
3,uuid:a753ff51-0c41-436f-b65f-83ecc08ac393,35.03706839,-15.76557525
3,uuid:5f7846f4-9c20-47b7-8b5c-3eef8d377014,35.03707644,-15.76558299
3,uuid:be159608-c66a-439e-8872-ac73910e6ccd,35.03708716,-15.76557783
3,uuid:5aa6ab7f-a252-4c3a-bdd4-acc7cc781ea4,35.03700938,-15.76554685
3,uuid:92bf8fd4-065b-4e44-bf79-fe5f045ebafc,35.03681593,-15.76598567
3,uuid:57e64730-f136-4603-8418-230d0b17c086,35.03684744,-15.76603375
3,uuid:6277035a-85a0-4e20-8ede-eea73a782483,35.03683671,-15.76602084
3,uuid:48e9b85c-0ac7-4182-a69d-8f8aaea27de2,35.03689572,-15.76603117
3,uuid:da42f995-26bb-4ae1-885d-0a606db7b428,35.03687695,-15.76603633
3,uuid:b631f6b2-b777-4c06-ad11-3feaee23e2ea,35.03710862,-15.76558041
3,uuid:cbd692ab-7e5c-48c1-9894-6990907aadf8,35.03707644,-15.76558815
3,uuid:98a39acd-1062-4a4c-9700-4796709bebdb,35.03686722,-15.76598277
3,uuid:f74b78ba-e13e-4082-9988-c14d003d1ed7,35.03740098,-15.76544876
3,uuid:546c8477-f388-42ae-97e6-a8176f8f6b27,35.03740098,-15.76543586
3,uuid:492b21fa-7a14-49f9-9182-dc6cbac86ca0,35.03737953,-15.76542553
3,uuid:4ca615db-0797-4638-ae3c-0977da7ebd1f,35.03735807,-15.76545134
3,uuid:8ee20d6a-4acd-4d2a-bf54-90041fd84901,35.03745731,-15.76541521
3,uuid:1fe9bff2-5cea-4c9a-ab36-a3cf1332fa5c,35.03735539,-15.76543586
3,uuid:8a0b1084-cb73-4814-a6f7-f2296c8c70e8,35.03739025,-15.76547199
3,uuid:f3f82f2d-dcbf-4167-844f-166aa91b0d3b,35.03707912,-15.76557008
3,uuid:634a4cfb-d878-40f2-9f46-ecdf3af5162f,35.0370362,-15.76554685
3,uuid:57b32187-5e9d-4630-977e-8826b291340e,35.0370523,-15.76559073
3,uuid:325630ff-89a5-45b6-a9e1-7c47a862064c,35.0370818,-15.76557008
3,uuid:5dcebb7f-762e-451a-8767-44eb9a1aaf44,35.03702279,-15.76557267
3,uuid:f827ce03-4a4a-4abd-b4dd-ef233b704927,35.03480159,-15.76866602
3,uuid:c32f5f4c-6269-40a6-aac3-dd5d91be620c,35.0347684,-15.76868925
3,uuid:03dc3a52-07c7-4490-9210-a7238f7c6eff,35.03701977,-15.76795778
3,uuid:e9a5a5f4-1d50-46b4-b967-a35a88f4ba3c,35.03711633,-15.76800941
3,uuid:070ad17c-4400-40a8-a8f3-1a9a80f1a16d,35.03704928,-15.7679965
3,uuid:c517d1ac-3063-4894-9835-26ea4fba1085,35.03699295,-15.76795778
3,uuid:c2d269fc-4ce2-4181-bc8d-38667cdfa6f3,35.03706537,-15.76800682
3,uuid:6a5d61bc-9222-49f8-a081-757ea15cd4aa,35.03700636,-15.76800941
3,uuid:51066944-c89a-47d1-9fa4-d08266d88d6e,35.03479254,-15.76867892
3,uuid:486a5e78-3f80-4b77-a80c-a766bdaf1ace,35.03481131,-15.76865569
3,uuid:b317a8c7-bd55-429e-b08a-3cc9559dbd76,35.03478181,-15.76869699
3,uuid:f5b07bbe-2cad-4809-b00b-c8b3ce47f80d,35.03481936,-15.76868667
3,uuid:59b3d7ee-d013-459e-ae96-adffa063e495,35.03539402,-15.7657682
3,uuid:5b1ca695-c4b3-4b56-a6c1-234bb89b19dd,35.03542352,-15.76579143
3,uuid:41799008-707b-4abb-92f9-2db1a7835603,35.03543962,-15.76579401
3,uuid:2bd44ef8-00f7-4aa8-9a8c-ab9cb665c74f,35.0354128,-15.76578627
3,uuid:112e8f5e-9356-49f8-ae69-ecca78ae46f0,35.0354423,-15.76579659
3,uuid:d7906545-e471-4488-a0c6-ca8cef6decef,35.03543694,-15.7657682
3,uuid:56b415ab-013e-4371-9286-440aa09c9a51,35.03544766,-15.7657682
3,uuid:48eb6777-a8aa-4519-9877-5ede6f9ef449,35.03544766,-15.76575045
3,uuid:5f196862-1359-4722-add2-12b2ebfa9956,35.03545839,-15.76577594
3,uuid:adec111d-69bd-428b-8158-007856c8099c,35.04055392,-15.76734118
3,uuid:e88b8e0b-cdb8-4f40-8a33-68a27e8e2322,35.04065417,-15.76736828
3,uuid:3752e6fa-e2b8-491e-a19f-fbc46dcfb588,35.04062198,-15.76737861
3,uuid:45eb78d3-529f-4979-a2b8-d30e630540cf,35.04065149,-15.76736828
3,uuid:7db0f7e1-c57f-4c1d-848d-0a3b39d19dc5,35.04059248,-15.76735279
3,uuid:116a00ca-4f39-4b3f-8fa0-3d88c7b9e9ff,35.04057102,-15.76732698
3,uuid:c1f188c7-6c4e-49eb-96f7-59b87dd675d1,35.04044227,-15.7666994
3,uuid:a2159950-d4a3-43cd-b531-61de67aad98d,35.04065149,-15.76739926
3,uuid:4e9538a6-64bb-4dc7-a35b-49089130d5cf,35.04058711,-15.76735021
3,uuid:169fdc4a-90f9-4f47-be99-56d89e322853,35.04056834,-15.76732214
3,uuid:110380e7-6b87-42fb-b3aa-5091fa59fe6b,35.04059784,-15.76737344
3,uuid:5eda8934-dfe8-49d0-be64-eb57459925c4,35.04059248,-15.76735021
3,uuid:9ef7e7e7-04ac-4ed2-895b-64346af04150,35.04059784,-15.76732956
3,uuid:e82c67f8-4fef-4868-853c-afab5a9d1472,35.0405737,-15.76731698
3,uuid:31a706de-b105-44ec-9db1-6bb863c0fed0,35.04060857,-15.76736054
3,uuid:3d7f5d28-f1d2-4cea-bba8-5effc1c1dc9c,35.04058711,-15.76737086
3,uuid:54f0592c-31db-4639-b9b3-8b830643e33e,35.04060321,-15.76734505
3,uuid:d1b39631-d150-45dd-8772-9b2299dff190,35.04061662,-15.76733472
3,uuid:83a03a75-534e-47b0-b2ec-c4ad7782da19,35.04063003,-15.76733472
3,uuid:af722c43-5b3b-4882-8887-a65e4750cef9,35.04059784,-15.76733214
3,uuid:c9771d9e-e775-4f1d-a237-a8c1d3896f5f,35.04063271,-15.76730407
3,uuid:ded4e210-8fde-4737-9ee6-623dec675c9e,35.04060857,-15.76735021
3,uuid:9cbbe189-77b3-471b-92b7-ba646f5d329c,35.04062466,-15.76735796
3,uuid:6d2111bd-999e-4250-9369-c2d532f531b6,35.04125565,-15.7724669
3,uuid:ea2ddba0-291a-4407-ba10-556a98e70f0e,35.04129589,-15.77246948
3,uuid:367ce171-e670-47a1-ab3a-17e475d58eea,35.04127443,-15.77241302
3,uuid:16bbbbf4-4d2d-4637-83f4-475d2c3d6d8e,35.04136026,-15.77244883
3,uuid:e90d78a5-cb63-4e3b-bb29-88b2db1d75b8,35.05562659,-15.8168729
3,uuid:70de45bb-5bae-4ffd-b471-be2a9cec1369,35.05565174,-15.81681677
3,uuid:818b2c77-77f9-414e-84cc-ee0457918399,35.05595349,-15.8162887
3,uuid:4c751563-d568-40f7-a255-af5cfe7a5136,35.05578417,-15.81673161
3,uuid:a0a54f05-f41a-4591-adcd-7a7d064ee754,35.05640209,-15.81569644
3,uuid:9b3e9794-a9ff-4741-914a-db35fd73697b,35.05578484,-15.81662774
3,uuid:0aab49de-5a23-48ff-8e0c-e47e5ca39108,35.05762585,-15.81770839
3,uuid:0a82eff5-dd98-4e10-9641-746afe6f3229,35.06034225,-15.82099255
3,uuid:3155f780-fa4a-459d-82c2-17670b230302,35.05736735,-15.81932064
3,uuid:826fd5d3-1d85-4eee-9bdf-53337d2da5a6,35.03689472,-15.77383494
3,uuid:39d182fa-31fd-4c36-b65a-ebeb39762b18,35.03687058,-15.77385817
